Id,Name,Year,Gender,Count
2261937,Skilyn,2014,F,7
2261938,Skyann,2014,F,7
2261939,Skyi,2014,F,7
2261940,Shyne,2014,F,7
2261941,Skylette,2014,F,7
2261942,Skylur,2014,F,7
2261943,Sofiagrace,2014,F,7
2261944,Sokhna,2014,F,7
2261945,Sola,2014,F,7
2261946,Soleia,2014,F,7
2261947,Solomiya,2014,F,7
2261948,Solymar,2014,F,7
2261949,Somer,2014,F,7
2261950,Sonika,2014,F,7
2261951,Sonnie,2014,F,7
2261952,Sophialynn,2014,F,7
2261953,Sophiee,2014,F,7
2261954,Sophronia,2014,F,7
2261955,Skyllar,2014,F,7
2261956,Sorrel,2014,F,7
2261957,Shya,2014,F,7
2261958,Shterna,2014,F,7
2261959,Sarye,2014,F,7
2261960,Say,2014,F,7
2261961,Seeley,2014,F,7
2261962,Seher,2014,F,7
2261963,Selby,2014,F,7
2261964,Semiyah,2014,F,7
2261965,Senai,2014,F,7
2261966,Seniah,2014,F,7
2261967,Seona,2014,F,7
2261968,Serenah,2014,F,7
2261969,Seryna,2014,F,7
2261970,Setayesh,2014,F,7
2261971,Seydi,2014,F,7
2261972,Shulamis,2014,F,7
2261973,Shadia,2014,F,7
2261974,Shanlee,2014,F,7
2261975,Shannah,2014,F,7
2261976,Shantell,2014,F,7
2261977,Shanyiah,2014,F,7
2261978,Shasta,2014,F,7
2261979,Shayana,2014,F,7
2261980,Shayde,2014,F,7
2261981,Shayma,2014,F,7
2261982,Sheindy,2014,F,7
2261983,Shelbey,2014,F,7
2261984,Shelsey,2014,F,7
2261985,Shona,2014,F,7
2261986,Shoni,2014,F,7
2261987,Shamia,2014,F,7
2261988,Soumaya,2014,F,7
2261989,Spenser,2014,F,7
2261990,Sritha,2014,F,7
2261991,Takari,2014,F,7
2261992,Talen,2014,F,7
2261993,Talisha,2014,F,7
2261994,Tallia,2014,F,7
2261995,Tamani,2014,F,7
2261996,Tamea,2014,F,7
2261997,Tameria,2014,F,7
2261998,Tami,2014,F,7
2261999,Tanyah,2014,F,7
2262000,Taran,2014,F,7
2262001,Taren,2014,F,7
2262002,Tatem,2014,F,7
2262003,Tava,2014,F,7
2262004,Taisha,2014,F,7
2262005,Taygen,2014,F,7
2262006,Tayzlee,2014,F,7
2262007,Taziah,2014,F,7
2262008,Tehillah,2014,F,7
2262009,Teighlor,2014,F,7
2262010,Tenia,2014,F,7
2262011,Teressa,2014,F,7
2262012,Teuila,2014,F,7
2262013,Thai,2014,F,7
2262014,Thamara,2014,F,7
2262015,Thang,2014,F,7
2262016,Thanh,2014,F,7
2262017,Thao,2014,F,7
2262018,Thyme,2014,F,7
2262019,Taymar,2014,F,7
2262020,Taimane,2014,F,7
2262021,Taima,2014,F,7
2262022,Taia,2014,F,7
2262023,Starlett,2014,F,7
2262024,Stela,2014,F,7
2262025,Storey,2014,F,7
2262026,Su,2014,F,7
2262027,Suad,2014,F,7
2262028,Sukaina,2014,F,7
2262029,Sully,2014,F,7
2262030,Summerlynn,2014,F,7
2262031,Sun,2014,F,7
2262032,Sundai,2014,F,7
2262033,Sunee,2014,F,7
2262034,Sunset,2014,F,7
2262035,Surah,2014,F,7
2262036,Sureya,2014,F,7
2262037,Svara,2014,F,7
2262038,Sydelle,2014,F,7
2262039,Syla,2014,F,7
2262040,Sylver,2014,F,7
2262041,Symia,2014,F,7
2262042,Symphani,2014,F,7
2262043,Synai,2014,F,7
2262044,Syndi,2014,F,7
2262045,Synia,2014,F,7
2262046,Syrianna,2014,F,7
2262047,Taara,2014,F,7
2262048,Tabor,2014,F,7
2262049,Tabytha,2014,F,7
2262050,Tacey,2014,F,7
2262051,Taegen,2014,F,7
2262052,Tianni,2014,F,7
2262053,Maryclare,2014,F,7
2262054,Marycarmen,2014,F,7
2262055,Maryangel,2014,F,7
2262056,Jaylany,2014,F,7
2262057,Jaylarose,2014,F,7
2262058,Jayleanna,2014,F,7
2262059,Jaylianie,2014,F,7
2262060,Jaylinne,2014,F,7
2262061,Jaylnn,2014,F,7
2262062,Jayma,2014,F,7
2262063,Jazilynn,2014,F,7
2262064,Jazzilyn,2014,F,7
2262065,Jazzlynne,2014,F,7
2262066,Jeeya,2014,F,7
2262067,Jeidy,2014,F,7
2262068,Jeimmy,2014,F,7
2262069,Jaylannie,2014,F,7
2262070,Jenavi,2014,F,7
2262071,Jenevy,2014,F,7
2262072,Jenissa,2014,F,7
2262073,Jenivieve,2014,F,7
2262074,Jericho,2014,F,7
2262075,Jermiya,2014,F,7
2262076,Jerniyah,2014,F,7
2262077,Jersee,2014,F,7
2262078,Jersi,2014,F,7
2262079,Jerusalen,2014,F,7
2262080,Jeselle,2014,F,7
2262081,Jessabella,2014,F,7
2262082,Jessalee,2014,F,7
2262083,Jessamae,2014,F,7
2262084,Jenella,2014,F,7
2262085,Jessee,2014,F,7
2262086,Jaydn,2014,F,7
2262087,Jaydelyn,2014,F,7
2262088,Jamariyah,2014,F,7
2262089,Jamecia,2014,F,7
2262090,Jamilyn,2014,F,7
2262091,Jamisen,2014,F,7
2262092,Jamiyla,2014,F,7
2262093,Jamoni,2014,F,7
2262094,Janala,2014,F,7
2262095,Janavi,2014,F,7
2262096,Janaye,2014,F,7
2262097,Janayia,2014,F,7
2262098,Janelyn,2014,F,7
2262099,Janielle,2014,F,7
2262100,Janielys,2014,F,7
2262101,Jaydence,2014,F,7
2262102,Janiyha,2014,F,7
2262103,Janneth,2014,F,7
2262104,Jara,2014,F,7
2262105,Jared,2014,F,7
2262106,Jarelly,2014,F,7
2262107,Jaryiah,2014,F,7
2262108,Jasa,2014,F,7
2262109,Jasiri,2014,F,7
2262110,Jasreet,2014,F,7
2262111,Jatoria,2014,F,7
2262112,Javonna,2014,F,7
2262113,Jaxson,2014,F,7
2262114,Jaydalis,2014,F,7
2262115,Jaydeliz,2014,F,7
2262116,Jannessa,2014,F,7
2262117,Jessimae,2014,F,7
2262118,Jesslin,2014,F,7
2262119,Jessly,2014,F,7
2262120,Kahlani,2014,F,7
2262121,Kahleah,2014,F,7
2262122,Kahlee,2014,F,7
2262123,Kahliya,2014,F,7
2262124,Kaileena,2014,F,7
2262125,Kailene,2014,F,7
2262126,Kailiana,2014,F,7
2262127,Kailiyah,2014,F,7
2262128,Kailoni,2014,F,7
2262129,Kalasia,2014,F,7
2262130,Kaleila,2014,F,7
2262131,Kaliegh,2014,F,7
2262132,Kalisha,2014,F,7
2262133,Kaeden,2014,F,7
2262134,Kaliyanei,2014,F,7
2262135,Kaly,2014,F,7
2262136,Kalyana,2014,F,7
2262137,Kalyiah,2014,F,7
2262138,Kamaiya,2014,F,7
2262139,Kamarii,2014,F,7
2262140,Kamdynn,2014,F,7
2262141,Kamelia,2014,F,7
2262142,Kamina,2014,F,7
2262143,Kamrin,2014,F,7
2262144,Kanika,2014,F,7
2262145,Kanisha,2014,F,7
2262146,Kapiolani,2014,F,7
2262147,Kapree,2014,F,7
2262148,Kalla,2014,F,7
2262149,Kade,2014,F,7
2262150,Kacelynn,2014,F,7
2262151,Justis,2014,F,7
2262152,Jessyka,2014,F,7
2262153,Jeymi,2014,F,7
2262154,Jezreel,2014,F,7
2262155,Jhade,2014,F,7
2262156,Jhoanna,2014,F,7
2262157,Jhoselyn,2014,F,7
2262158,Jhournee,2014,F,7
2262159,Jianni,2014,F,7
2262160,Jisela,2014,F,7
2262161,Jizzelle,2014,F,7
2262162,Jniah,2014,F,7
2262163,Joannie,2014,F,7
2262164,Joanny,2014,F,7
2262165,Jodee,2014,F,7
2262166,Joelene,2014,F,7
2262167,Joleena,2014,F,7
2262168,Joliene,2014,F,7
2262169,Jonalyn,2014,F,7
2262170,Joscelin,2014,F,7
2262171,Josiane,2014,F,7
2262172,Josselyne,2014,F,7
2262173,Josslin,2014,F,7
2262174,Josy,2014,F,7
2262175,Jozelynn,2014,F,7
2262176,Julene,2014,F,7
2262177,Julieonna,2014,F,7
2262178,Julyanna,2014,F,7
2262179,Jumanah,2014,F,7
2262180,Juneau,2014,F,7
2262181,Jalysia,2014,F,7
2262182,Kaprice,2014,F,7
2262183,Jaliana,2014,F,7
2262184,Jalee,2014,F,7
2262185,Gracieann,2014,F,7
2262186,Gracilyn,2014,F,7
2262187,Grady,2014,F,7
2262188,Graycin,2014,F,7
2262189,Guillermina,2014,F,7
2262190,Gwenna,2014,F,7
2262191,Gyzelle,2014,F,7
2262192,Haani,2014,F,7
2262193,Habibah,2014,F,7
2262194,Hadarah,2014,F,7
2262195,Hadlyn,2014,F,7
2262196,Hagen,2014,F,7
2262197,Hailei,2014,F,7
2262198,Graceanne,2014,F,7
2262199,Hajira,2014,F,7
2262200,Halaya,2014,F,7
2262201,Halena,2014,F,7
2262202,Haliyah,2014,F,7
2262203,Hallelujah,2014,F,7
2262204,Hampton,2014,F,7
2262205,Hanalei,2014,F,7
2262206,Hansini,2014,F,7
2262207,Happiness,2014,F,7
2262208,Harika,2014,F,7
2262209,Harlea,2014,F,7
2262210,Harshita,2014,F,7
2262211,Hartleigh,2014,F,7
2262212,Harumi,2014,F,7
2262213,Halaina,2014,F,7
2262214,Haydan,2014,F,7
2262215,Glorious,2014,F,7
2262216,Gila,2014,F,7
2262217,Fardowsa,2014,F,7
2262218,Fareedah,2014,F,7
2262219,Fariza,2014,F,7
2262220,Faylin,2014,F,7
2262221,Fenna,2014,F,7
2262222,Ferryn,2014,F,7
2262223,Findley,2014,F,7
2262224,Finnegan,2014,F,7
2262225,Fionnuala,2014,F,7
2262226,Fox,2014,F,7
2262227,Gabbanelli,2014,F,7
2262228,Gabriana,2014,F,7
2262229,Galylea,2014,F,7
2262230,Gilliana,2014,F,7
2262231,Garner,2014,F,7
2262232,Geissie,2014,F,7
2262233,Genesee,2014,F,7
2262234,Genesi,2014,F,7
2262235,Geniyah,2014,F,7
2262236,Gennavieve,2014,F,7
2262237,Geonna,2014,F,7
2262238,Georganna,2014,F,7
2262239,Ghazal,2014,F,7
2262240,Ghina,2014,F,7
2262241,Ghita,2014,F,7
2262242,Gianah,2014,F,7
2262243,Giannamarie,2014,F,7
2262244,Giannie,2014,F,7
2262245,Gayle,2014,F,7
2262246,Haydon,2014,F,7
2262247,Hayslee,2014,F,7
2262248,Hazal,2014,F,7
2262249,Irissa,2014,F,7
2262250,Iryna,2014,F,7
2262251,Itzuri,2014,F,7
2262252,Ivah,2014,F,7
2262253,Ivionna,2014,F,7
2262254,Iyani,2014,F,7
2262255,Iyanuoluwa,2014,F,7
2262256,Iysis,2014,F,7
2262257,Jackalyn,2014,F,7
2262258,Jadea,2014,F,7
2262259,Jady,2014,F,7
2262260,Jaeanna,2014,F,7
2262261,Jahira,2014,F,7
2262262,Irany,2014,F,7
2262263,Jahlaya,2014,F,7
2262264,Jahmia,2014,F,7
2262265,Jahmiyah,2014,F,7
2262266,Jahmya,2014,F,7
2262267,Jaidalyn,2014,F,7
2262268,Jaileah,2014,F,7
2262269,Jaimarie,2014,F,7
2262270,Jaisa,2014,F,7
2262271,Jaislyn,2014,F,7
2262272,Jakaiyah,2014,F,7
2262273,Jakaylah,2014,F,7
2262274,Jakyah,2014,F,7
2262275,Jalasia,2014,F,7
2262276,Jalayiah,2014,F,7
2262277,Jahleya,2014,F,7
2262278,Iola,2014,F,7
2262279,Intisar,2014,F,7
2262280,Inshirah,2014,F,7
2262281,Hazell,2014,F,7
2262282,Heavin,2014,F,7
2262283,Hedaya,2014,F,7
2262284,Heide,2014,F,7
2262285,Heli,2014,F,7
2262286,Hemi,2014,F,7
2262287,Henesis,2014,F,7
2262288,Henly,2014,F,7
2262289,Hikari,2014,F,7
2262290,Hodaya,2014,F,7
2262291,Honestee,2014,F,7
2262292,Honestii,2014,F,7
2262293,Hoor,2014,F,7
2262294,Hooriya,2014,F,7
2262295,Hser,2014,F,7
2262296,Hyacinth,2014,F,7
2262297,Icelyn,2014,F,7
2262298,Idali,2014,F,7
2262299,Idamae,2014,F,7
2262300,Idella,2014,F,7
2262301,Ife,2014,F,7
2262302,Ilayah,2014,F,7
2262303,Ilayda,2014,F,7
2262304,Ileah,2014,F,7
2262305,Ilithya,2014,F,7
2262306,Iliya,2014,F,7
2262307,Imonie,2014,F,7
2262308,Indiya,2014,F,7
2262309,Indyah,2014,F,7
2262310,Jaleiah,2014,F,7
2262311,Karcyn,2014,F,7
2262312,Karcynn,2014,F,7
2262313,Karder,2014,F,7
2262314,Lilliane,2014,F,7
2262315,Lillieana,2014,F,7
2262316,Lilliemae,2014,F,7
2262317,Lillienne,2014,F,7
2262318,Lillyanah,2014,F,7
2262319,Lillyauna,2014,F,7
2262320,Lillybelle,2014,F,7
2262321,Linleigh,2014,F,7
2262322,Linsy,2014,F,7
2262323,Linzie,2014,F,7
2262324,Liona,2014,F,7
2262325,Lissett,2014,F,7
2262326,Liyat,2014,F,7
2262327,Lilliam,2014,F,7
2262328,Lizmary,2014,F,7
2262329,Loraina,2014,F,7
2262330,Lorely,2014,F,7
2262331,Lotte,2014,F,7
2262332,Lovelee,2014,F,7
2262333,Lovelle,2014,F,7
2262334,Lovelyn,2014,F,7
2262335,Loza,2014,F,7
2262336,Luanne,2014,F,7
2262337,Lucas,2014,F,7
2262338,Lucianne,2014,F,7
2262339,Lucyanna,2014,F,7
2262340,Lulani,2014,F,7
2262341,Luma,2014,F,7
2262342,Logen,2014,F,7
2262343,Luzia,2014,F,7
2262344,Lille,2014,F,7
2262345,Lilienne,2014,F,7
2262346,Lashawna,2014,F,7
2262347,Latoria,2014,F,7
2262348,Latrinity,2014,F,7
2262349,Laureli,2014,F,7
2262350,Laurelin,2014,F,7
2262351,Laurin,2014,F,7
2262352,Laveyah,2014,F,7
2262353,Lay,2014,F,7
2262354,Laylan,2014,F,7
2262355,Laylynn,2014,F,7
2262356,Lazariah,2014,F,7
2262357,Lazaya,2014,F,7
2262358,Leahnna,2014,F,7
2262359,Lilinoe,2014,F,7
2262360,Learah,2014,F,7
2262361,Leelu,2014,F,7
2262362,Leilahni,2014,F,7
2262363,Leili,2014,F,7
2262364,Leilynn,2014,F,7
2262365,Lella,2014,F,7
2262366,Lenny,2014,F,7
2262367,Lev,2014,F,7
2262368,Lexandra,2014,F,7
2262369,Lexianna,2014,F,7
2262370,Lexine,2014,F,7
2262371,Leysha,2014,F,7
2262372,Lianette,2014,F,7
2262373,Liany,2014,F,7
2262374,Leeasia,2014,F,7
2262375,Lydie,2014,F,7
2262376,Lylianna,2014,F,7
2262377,Lylie,2014,F,7
2262378,Makeila,2014,F,7
2262379,Makensey,2014,F,7
2262380,Makensley,2014,F,7
2262381,Mala,2014,F,7
2262382,Malaijah,2014,F,7
2262383,Malaisha,2014,F,7
2262384,Malarie,2014,F,7
2262385,Malayjah,2014,F,7
2262386,Maley,2014,F,7
2262387,Malijah,2014,F,7
2262388,Mallarie,2014,F,7
2262389,Malloree,2014,F,7
2262390,Malyiah,2014,F,7
2262391,Makalynn,2014,F,7
2262392,Malyn,2014,F,7
2262393,Manhattan,2014,F,7
2262394,Marai,2014,F,7
2262395,Marelin,2014,F,7
2262396,Marella,2014,F,7
2262397,Margarete,2014,F,7
2262398,Margery,2014,F,7
2262399,Mariangela,2014,F,7
2262400,Maribeth,2014,F,7
2262401,Marija,2014,F,7
2262402,Marlana,2014,F,7
2262403,Marline,2014,F,7
2262404,Marra,2014,F,7
2262405,Marriah,2014,F,7
2262406,Mane,2014,F,7
2262407,Maka,2014,F,7
2262408,Majesti,2014,F,7
2262409,Maitte,2014,F,7
2262410,Lylliana,2014,F,7
2262411,Lyllie,2014,F,7
2262412,Lyndan,2014,F,7
2262413,Lyneah,2014,F,7
2262414,Lyniyah,2014,F,7
2262415,Lynne,2014,F,7
2262416,Lynniah,2014,F,7
2262417,Lynnley,2014,F,7
2262418,Lynora,2014,F,7
2262419,Lyrika,2014,F,7
2262420,Mabree,2014,F,7
2262421,Mackenzye,2014,F,7
2262422,Mackinley,2014,F,7
2262423,Macrina,2014,F,7
2262424,Madaleine,2014,F,7
2262425,Madalina,2014,F,7
2262426,Maddielynn,2014,F,7
2262427,Madylynn,2014,F,7
2262428,Maebh,2014,F,7
2262429,Maedot,2014,F,7
2262430,Maekayla,2014,F,7
2262431,Magalie,2014,F,7
2262432,Maggi,2014,F,7
2262433,Mahniya,2014,F,7
2262434,Mahsa,2014,F,7
2262435,Maicee,2014,F,7
2262436,Maili,2014,F,7
2262437,Mairyn,2014,F,7
2262438,Maisen,2014,F,7
2262439,Laryiah,2014,F,7
2262440,Larsen,2014,F,7
2262441,Laren,2014,F,7
2262442,Laraina,2014,F,7
2262443,Keliah,2014,F,7
2262444,Kelina,2014,F,7
2262445,Kemberly,2014,F,7
2262446,Kemiah,2014,F,7
2262447,Kendrea,2014,F,7
2262448,Kenlea,2014,F,7
2262449,Kennidee,2014,F,7
2262450,Kennidy,2014,F,7
2262451,Kennis,2014,F,7
2262452,Kenniya,2014,F,7
2262453,Kerington,2014,F,7
2262454,Keriyah,2014,F,7
2262455,Keslee,2014,F,7
2262456,Kelena,2014,F,7
2262457,Kevionna,2014,F,7
2262458,Keylani,2014,F,7
2262459,Keyonni,2014,F,7
2262460,Keziyah,2014,F,7
2262461,Khaila,2014,F,7
2262462,Khailee,2014,F,7
2262463,Khalisi,2014,F,7
2262464,Khalyn,2014,F,7
2262465,Kharlee,2014,F,7
2262466,Khi,2014,F,7
2262467,Khianna,2014,F,7
2262468,Khiley,2014,F,7
2262469,Khya,2014,F,7
2262470,Khyle,2014,F,7
2262471,Keyera,2014,F,7
2262472,Kelbi,2014,F,7
2262473,Keileigh,2014,F,7
2262474,Keighley,2014,F,7
2262475,Karine,2014,F,7
2262476,Karington,2014,F,7
2262477,Kary,2014,F,7
2262478,Kaselynn,2014,F,7
2262479,Kasen,2014,F,7
2262480,Kashay,2014,F,7
2262481,Kashia,2014,F,7
2262482,Kassady,2014,F,7
2262483,Katalynna,2014,F,7
2262484,Katanna,2014,F,7
2262485,Kataryna,2014,F,7
2262486,Katelee,2014,F,7
2262487,Kately,2014,F,7
2262488,Kateryna,2014,F,7
2262489,Katiya,2014,F,7
2262490,Katja,2014,F,7
2262491,Kaybri,2014,F,7
2262492,Kaylean,2014,F,7
2262493,Kayliegh,2014,F,7
2262494,Kaylis,2014,F,7
2262495,Kaylnn,2014,F,7
2262496,Kayloni,2014,F,7
2262497,Kaylonnie,2014,F,7
2262498,Kaziyah,2014,F,7
2262499,Keani,2014,F,7
2262500,Keelynn,2014,F,7
2262501,Kehila,2014,F,7
2262502,Keiara,2014,F,7
2262503,Keiasia,2014,F,7
2262504,Kian,2014,F,7
2262505,Faithe,2014,F,7
2262506,Kianah,2014,F,7
2262507,Kielyn,2014,F,7
2262508,Kyarah,2014,F,7
2262509,Kyleeann,2014,F,7
2262510,Kyleena,2014,F,7
2262511,Kyleigha,2014,F,7
2262512,Kylina,2014,F,7
2262513,Kymiah,2014,F,7
2262514,Kynlea,2014,F,7
2262515,Kynzley,2014,F,7
2262516,Kyriana,2014,F,7
2262517,Kyrstin,2014,F,7
2262518,Kytzia,2014,F,7
2262519,Lachlyn,2014,F,7
2262520,Lahela,2014,F,7
2262521,Kyan,2014,F,7
2262522,Laiana,2014,F,7
2262523,Lailanee,2014,F,7
2262524,Lailynn,2014,F,7
2262525,Laionna,2014,F,7
2262526,Lakeyn,2014,F,7
2262527,Lakira,2014,F,7
2262528,Lalita,2014,F,7
2262529,Lamari,2014,F,7
2262530,Lamoni,2014,F,7
2262531,Lamonica,2014,F,7
2262532,Lanaiya,2014,F,7
2262533,Landen,2014,F,7
2262534,Lanique,2014,F,7
2262535,Lanyla,2014,F,7
2262536,Laiklynn,2014,F,7
2262537,Kween,2014,F,7
2262538,Krissia,2014,F,7
2262539,Krisette,2014,F,7
2262540,Kielynn,2014,F,7
2262541,Kimimela,2014,F,7
2262542,Kimimila,2014,F,7
2262543,Kimiya,2014,F,7
2262544,Kimmora,2014,F,7
2262545,Kinberly,2014,F,7
2262546,Kindra,2014,F,7
2262547,Kinjal,2014,F,7
2262548,Kinlei,2014,F,7
2262549,Kinlie,2014,F,7
2262550,Kinsler,2014,F,7
2262551,Kinsly,2014,F,7
2262552,Kiralyn,2014,F,7
2262553,Kirpa,2014,F,7
2262554,Kiyan,2014,F,7
2262555,Kiyla,2014,F,7
2262556,Kiyra,2014,F,7
2262557,Klani,2014,F,7
2262558,Kleo,2014,F,7
2262559,Klhoe,2014,F,7
2262560,Kmora,2014,F,7
2262561,Knyla,2014,F,7
2262562,Kody,2014,F,7
2262563,Kohen,2014,F,7
2262564,Koko,2014,F,7
2262565,Kolbee,2014,F,7
2262566,Kolie,2014,F,7
2262567,Korinna,2014,F,7
2262568,Kota,2014,F,7
2262569,Kiarrah,2014,F,7
2262570,Alexiel,2014,F,5
2262571,Lilyian,2014,F,14
2262572,Lenah,2014,F,14
2262573,Kiyomi,2014,F,63
2262574,Kyli,2014,F,63
2262575,Kylin,2014,F,63
2262576,Lenore,2014,F,63
2262577,Liara,2014,F,63
2262578,Molli,2014,F,63
2262579,Nadya,2014,F,63
2262580,Oona,2014,F,63
2262581,Royalty,2014,F,63
2262582,Sabella,2014,F,63
2262583,Sakura,2014,F,63
2262584,Sparrow,2014,F,63
2262585,Suzanna,2014,F,63
2262586,Jazleen,2014,F,63
2262587,Tailynn,2014,F,63
2262588,Tylee,2014,F,63
2262589,Adalind,2014,F,62
2262590,Ahuva,2014,F,62
2262591,Amberlynn,2014,F,62
2262592,Aniyla,2014,F,62
2262593,Annalyse,2014,F,62
2262594,Ariannah,2014,F,62
2262595,Arleen,2014,F,62
2262596,Avaleigh,2014,F,62
2262597,Fabiana,2014,F,62
2262598,Francis,2014,F,62
2262599,Isela,2014,F,62
2262600,Jalyn,2014,F,62
2262601,Tristyn,2014,F,63
2262602,Janylah,2014,F,62
2262603,Jaziyah,2014,F,63
2262604,Gretel,2014,F,63
2262605,Maven,2014,F,64
2262606,Mirabella,2014,F,64
2262607,Nada,2014,F,64
2262608,Philippa,2014,F,64
2262609,Philomena,2014,F,64
2262610,Rylei,2014,F,64
2262611,Serina,2014,F,64
2262612,Sia,2014,F,64
2262613,Tierney,2014,F,64
2262614,Yahaira,2014,F,64
2262615,Amariana,2014,F,63
2262616,Anaiyah,2014,F,63
2262617,Anayeli,2014,F,63
2262618,Havana,2014,F,63
2262619,Anessa,2014,F,63
2262620,Anushka,2014,F,63
2262621,Aryn,2014,F,63
2262622,Audri,2014,F,63
2262623,Avayah,2014,F,63
2262624,Cailee,2014,F,63
2262625,Cameryn,2014,F,63
2262626,Clarity,2014,F,63
2262627,Devora,2014,F,63
2262628,Ellee,2014,F,63
2262629,Elyza,2014,F,63
2262630,Eshal,2014,F,63
2262631,Faithlynn,2014,F,63
2262632,Fern,2014,F,63
2262633,Angelia,2014,F,63
2262634,Kyliee,2014,F,62
2262635,Lane,2014,F,62
2262636,Luci,2014,F,62
2262637,Mayrin,2014,F,61
2262638,Ollie,2014,F,61
2262639,Pilar,2014,F,61
2262640,Rina,2014,F,61
2262641,Skylyn,2014,F,61
2262642,Sofiya,2014,F,61
2262643,Tamera,2014,F,61
2262644,Tirzah,2014,F,61
2262645,Tristan,2014,F,61
2262646,Zylah,2014,F,61
2262647,Alaiya,2014,F,60
2262648,Aleya,2014,F,60
2262649,Alysa,2014,F,60
2262650,Laela,2014,F,61
2262651,Alyssia,2014,F,60
2262652,Arrianna,2014,F,60
2262653,Auria,2014,F,60
2262654,Brook,2014,F,60
2262655,Brooklin,2014,F,60
2262656,Cailin,2014,F,60
2262657,Caylin,2014,F,60
2262658,Citlalli,2014,F,60
2262659,Cloe,2014,F,60
2262660,Eliora,2014,F,60
2262661,Emmanuella,2014,F,60
2262662,Emmanuelle,2014,F,60
2262663,Haiden,2014,F,60
2262664,Hala,2014,F,60
2262665,Amyiah,2014,F,60
2262666,Kitana,2014,F,61
2262667,Karely,2014,F,61
2262668,Kailah,2014,F,61
2262669,Mabry,2014,F,62
2262670,Makynlee,2014,F,62
2262671,Marlow,2014,F,62
2262672,Meilani,2014,F,62
2262673,Misty,2014,F,62
2262674,Nella,2014,F,62
2262675,Rochelle,2014,F,62
2262676,Romy,2014,F,62
2262677,Ruhi,2014,F,62
2262678,Sherry,2014,F,62
2262679,Stefany,2014,F,62
2262680,Syeda,2014,F,62
2262681,Taylen,2014,F,62
2262682,Timber,2014,F,62
2262683,Asiyah,2014,F,61
2262684,Averee,2014,F,61
2262685,Aziza,2014,F,61
2262686,Bentlee,2014,F,61
2262687,Breelyn,2014,F,61
2262688,Cami,2014,F,61
2262689,Cate,2014,F,61
2262690,Dakotah,2014,F,61
2262691,Daliyah,2014,F,61
2262692,Damya,2014,F,61
2262693,Gema,2014,F,61
2262694,Harleen,2014,F,61
2262695,Iqra,2014,F,61
2262696,Jalissa,2014,F,61
2262697,Jennie,2014,F,61
2262698,Marta,2014,F,64
2262699,Hilary,2014,F,60
2262700,Liz,2014,F,64
2262701,Laiken,2014,F,64
2262702,Niah,2014,F,67
2262703,Ravyn,2014,F,67
2262704,Rilyn,2014,F,67
2262705,Rozlyn,2014,F,67
2262706,Sayuri,2014,F,67
2262707,Scotlyn,2014,F,67
2262708,Shaelyn,2014,F,67
2262709,Simran,2014,F,67
2262710,Sora,2014,F,67
2262711,Tilly,2014,F,67
2262712,Aitana,2014,F,66
2262713,Alasia,2014,F,66
2262714,Alona,2014,F,66
2262715,Neha,2014,F,67
2262716,Analy,2014,F,66
2262717,Anela,2014,F,66
2262718,Aniylah,2014,F,66
2262719,Annaleah,2014,F,66
2262720,Aralyn,2014,F,66
2262721,Arissa,2014,F,66
2262722,Christa,2014,F,66
2262723,Eliyah,2014,F,66
2262724,Ensley,2014,F,66
2262725,Irma,2014,F,66
2262726,Ishani,2014,F,66
2262727,Jadore,2014,F,66
2262728,Jaela,2014,F,66
2262729,Jamaya,2014,F,66
2262730,Anastacia,2014,F,66
2262731,Jayme,2014,F,66
2262732,Luca,2014,F,67
2262733,Lilliann,2014,F,67
2262734,Marely,2014,F,68
2262735,Mayla,2014,F,68
2262736,Nour,2014,F,68
2262737,Perry,2014,F,68
2262738,Tatianna,2014,F,68
2262739,Tyanna,2014,F,68
2262740,Vanesa,2014,F,68
2262741,Aalayah,2014,F,67
2262742,Ahna,2014,F,67
2262743,Aiva,2014,F,67
2262744,Alyce,2014,F,67
2262745,Ameena,2014,F,67
2262746,Analisa,2014,F,67
2262747,Lottie,2014,F,67
2262748,Brilynn,2014,F,67
2262749,Camellia,2014,F,67
2262750,Caterina,2014,F,67
2262751,Daniya,2014,F,67
2262752,Ilyana,2014,F,67
2262753,Janai,2014,F,67
2262754,Jariyah,2014,F,67
2262755,Jaylani,2014,F,67
2262756,Jenessa,2014,F,67
2262757,Jenevieve,2014,F,67
2262758,Katya,2014,F,67
2262759,Kensie,2014,F,67
2262760,Kylei,2014,F,67
2262761,Leyah,2014,F,67
2262762,Bryce,2014,F,67
2262763,Joella,2014,F,66
2262764,Johannah,2014,F,66
2262765,Kellie,2014,F,66
2262766,Jodi,2014,F,65
2262767,Kaili,2014,F,65
2262768,Kyle,2014,F,65
2262769,Lillianne,2014,F,65
2262770,Liyana,2014,F,65
2262771,Meara,2014,F,65
2262772,Melanny,2014,F,65
2262773,Mileena,2014,F,65
2262774,Nataleigh,2014,F,65
2262775,Roberta,2014,F,65
2262776,Ryanne,2014,F,65
2262777,Shaelynn,2014,F,65
2262778,Shriya,2014,F,65
2262779,Jensen,2014,F,65
2262780,Somaya,2014,F,65
2262781,Amore,2014,F,64
2262782,Bexley,2014,F,64
2262783,Briseida,2014,F,64
2262784,Catalaya,2014,F,64
2262785,Chassidy,2014,F,64
2262786,Emaan,2014,F,64
2262787,Emalynn,2014,F,64
2262788,Emmarose,2014,F,64
